1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,95827HCMDD4875B,1.1E+11,H. C. MUDDOX,4875 BRADSHAW RD,SACRAMENTO,SACRAMENTO,CA,95827,,,38.53349,-121.33494,NAD83,PACIFIC COAST BUILDING PRODUCTS,129071838,PACIFIC COAST BUILDING PRODUCTS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327120,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.002,3,0,0,0,0,0,0,0,0,0,0,0,0,3.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.002,0,0,3.002,0,0,0,0,0,0,0,0,3.002,,PRODUCTION,0.96
2023,9288WQKRTC394TE,1.10071E+11,QUIKRETE - CORONA CA PLANT,3940 TEMESCAL CANYON RD,CORONA,RIVERSIDE,CA,92883,,,33.821149,-117.509703,NAD83,QUIKRETE HOLDINGS,4300406,QUIKRETE HOLDINGS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.884,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901,0,0,0.901,0,0,0,0,0,0,0,0,0.901,,PRODUCTION,0.87
2023,9135WSSCTD8946B,1.10063E+11,ASSOCIATED READY MIXED CONCRETE INC.,8946 BRADLEY AVENUE,SUN VALLEY,LOS ANGELES,CA,91352,,,34.23149,-118.37786,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,56.2,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,0,0,0,0,0,0,0,56.2,0,0,56.2,,PRODUCTION,0.74
2023,9227WTHSND7246V,1.10042E+11,THOUSAND PALMS PLANT 26,72460 VARNER ROAD,THOUSAND PALMS,RIVERSIDE,CA,92276,,,33.81305,-116.39855,NAD83,NA,,MCC DEVELOPMENT CORP,NA,,MITSUBISHI UBE CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,1.12,0.001,0,0,0,0,0,0,0,0,0,0,0,1.013,2.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134,0,0,2.134,0,0,0,0,10.92,0,0,0,13.054,,PRODUCTION,0.79
2023,91746SNCPR166NB,1.10001E+11,SONOCO PRODUCTS CO,166 N BALDWIN PARK BLVD,CITY OF INDUSTRY,LOS ANGELES,CA,91746,,,34.052125,-117.996652,NAD83,SONOCO PRODUCTS CO,3354230,SONOCO PRODUCTS CO,NA,,NA,NO,322,Paper,,,,,,,322130,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0.082,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.741,0,0.741,0,0,0,0,0,0,0,0,0,0,0,0,0,9.117,0,0,0,0,0,9.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.858,9.94,0,0,0.082,9.117,0.741,0,0,0,0,0,0,9.94,,PRODUCTION,0.87
2023,90245CTLNP339SA,1.10021E+11,CATALINA PACIFIC CONCRETE CO EL SEGUNDO PLANT,339 S AVIATION BLVD,EL SEGUNDO,LOS ANGELES,CA,90245,,,33.91209,-118.3787,NAD83,TAIHEIYO CEMENT USA INC,175418052,TAIHEIYO CEMENT USA INC,TAIHEIYO CEMENT CORP,690535786,TAIHEIYO CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,10.5,0,0,10.5,,PRODUCTION,0.89
2023,90509MBLLC3700W,1.10069E+11,TORRANCE REFINING CO LLC,3700 W 190TH ST,TORRANCE,LOS ANGELES,CA,90504,,,33.85828,-118.3369,NAD83,PBF ENERGY INC,118132963,PBF ENERGY INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,55.6,84.9,0,84.9,0,0,0,0,0,0,0,0,0,0,0,0,693.6,1078.2,0,0,0.5,0,0,1857.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857.2,1912.8,0,0,55.6,1825.3,31.9,0,0,0,0,0,0,1912.8,,PRODUCTION,1.02
2023,9170WRWNDL13631,1.10042E+11,IRWINDALE PLANT 13,13631 LIVE OAK AVENUE,IRWINDALE,LOS ANGELES,CA,91706,,,34.107793,-117.977149,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NA,,MITSUBISHI UBE CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,3.37,0.002,0,0,0,0,0,0,0,0,0,0,0,3.054,6.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.426,0,0,6.426,0,0,0,0,32.94,0,0,0,39.366,,PRODUCTION,1.53
2023,91950HNSNG61W12,1.10031E+11,CALPORTLAND CO NATIONAL CITY READY-MIXED,601 W 12TH ST,NATIONAL CITY,SAN DIEGO,CA,91950,,,32.6707,-117.11218,NAD83,TAIHEIYO CEMENT USA INC,175418052,TAIHEIYO CEMENT USA INC,TAIHEIYO CEMENT CORP,690535786,TAIHEIYO CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0,21.9,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0,0,0,0,0,0,0,0,21.9,0,0,21.9,,PRODUCTION,1.37
2023,91744CLFRN263CO,1.10001E+11,CALIFORNIA EXPANDED METALS CO,263 N COVINA LN,CITY OF INDUSTRY,LOS ANGELES,CA,91744,,,34.04755,-118.000518,NAD83,NA,,JFE SHOJI AMERICA HOLDINGS INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332114,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.02
2023,9024WRDYMX134WR,1.10056E+11,A&A READY MIXED CONCRETE INC.,134 W. REDONDO BEACH BLVD.,GARDENA,LOS ANGELES,CA,90248,,,33.89288,-118.2777,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.42,0,0,16.42,0,0,0,0,0,0,0,0,0,0,0,16.42,0,0,0,0,0,0,0,0,0,16.42,0,0,16.42,,PRODUCTION,0.89
2023,9227WCLPRT722VI,1.10042E+11,1000PALMS VISTA CHINO PLANT,72200 VISTA CHINO AVE,THOUSAND PALMS,RIVERSIDE,CA,92276,,,33.84532,-116.37557,NAD83,CORONET CONCRETE PRODUCTS INC,147453393,CORONET CONCRETE PRODUCTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,PRODUCTION,1.25
2023,94802CHVRN841ST,1.10021E+11,CHEVRON PRODUCTS CO RICHMOND REFINERY,841 CHEVRON WAY,RICHMOND,CONTRA COSTA,CA,94801,,,37.938779,-122.396453,NAD83,CHEVRON CORP,1382555,CHEVRON CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,7.2,32,28.6,0,0,0,0,0,0,0,0,0,0,0,67.8,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,220.6,479.7,0,1611,2.9,0,0,2622.2,0,0,440,0,0,440,0,0,0,0,0,0,0,0,0,0,0,3062.2,2690,0,0,67.8,487.8,1921.9,0,0,0,440,0,0,2917.5,212.5,PRODUCTION,0.72
2023,92714NTNLR16282,1.10021E+11,NATIONAL READY MIX CONCRETE CO .,16282 CONSTRUCTION CIR E,IRVINE,ORANGE,CA,92606,,,33.69449,-117.82121,NAD83,NATIONAL CEMENT,55746762,NATIONAL CEMENT,VICAT,NA,VICAT,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,0,0,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,28.6,0,0,0,28.6,0,0,0,0,0,0,0,28.6,,PRODUCTION,0.8
2023,90509LLDSG20263,1.10001E+11,MOOG INC.,20263 WESTERN AVE,TORRANCE,LOS ANGELES,CA,90501,,,33.84801,-118.30931,NAD83,MOOG INC,2103166,MOOG INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.002,0.004,0.363,0,0,0,0,0,0,0,0,0,0,0,0.368,0.326,0,0.326,2.71,0,5.535,0,0,0,0,0,0,0,0,0,0,379.783,0,0,24.3,0,0,412.654,0,40.376,10.78,0,245.4,296.556,0,0,0,0,0,0,0,0,0,0,0,709.21,413.023,0,0,0.368,379.989,32.665,0,0,0,296.556,0,0,709.578,,ACTIVITY,1.06
2023,9075WRDYMX9EPAT,1.10041E+11,A&A READY MIXED CONCRETE INC.,900 E. PATTERSON STREET,SIGNAL HILL,LOS ANGELES,CA,90755,,,33.80711,-118.18225,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,25,,PRODUCTION,0.72
2023,9262WDVNCD225PA,1.10071E+11,ADVANCED MICRO INSTRUMENTS INC,225 PAULARINO AVE,COSTA MESA,ORANGE,CA,92626,,,33.680725,-117.875317,NAD83,MCNALLY CAPITAL LLC,963033282,MCNALLY CAPITAL LLC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334513,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,45,0,0,0,0,0,0,0,45,,PRODUCTION,1.11
2023,93402RNTCP1173L,1.10019E+11,RANTEC POWER SYSTEMS INC,1173 LOS OLIVOS AVE,LOS OSOS,SAN LUIS OBISPO,CA,93402,,,35.31317,-120.8289,NAD83,RPS HOLDINGS INC,131981024,RPS HOLDINGS INC,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,275,0,0,0,275,0,0,0,0,0,0,0,275,,ACTIVITY,0.89
2023,90723RSPRC15712,1.1E+11,R&S PROCESSING CO INC,15712 ILLINOIS AVE,PARAMOUNT,LOS ANGELES,CA,90723,,,33.8904,-118.16542,NAD83,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326291,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.9
2023,95828HNSNP72TKA,1.1007E+11,FORTERRA PIPE & PRECAST - FLORIN RD,7020 TOKAY AVE,SACRAMENTO,SACRAMENTO,CA,95828,,,38.4999,-121.39903,NAD83,NA,,QUIKRETE HOLDINGS,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327332,327390,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.107,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0.11,,PRODUCTION,1.58
2023,9453WCMXCN161CE,1.10039E+11,CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,1601 CEMENT HILL ROAD,FAIRFIELD,SOLANO,CA,94533,,,38.28262,-121.99716,NAD83,CEMEX INC,189840945,CEMEX INC,NA,,CEMEX SAB DE CV,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.7
2023,9364WFDRLB335WC,1.10069E+11,FEDERAL BUREAU OF PRISONS FCI MENDOTA,33500 W CALIFORNIA AVE,MENDOTA,FRESNO,CA,93640,,,36.720086,-120.396168,NAD83,NA,,US DEPARTMENT OF JUSTICE,NA,,NA,YES,999,Other,,,,,,,922140,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1
2023,92113RCSND2295E,1.1E+11,TESORO - SAN DIEGO TERMINAL,2295 HARBOR DR,SAN DIEGO,SAN DIEGO,CA,92113,,,32.6941,-117.14152,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,0.96
2023,94070CTRNC1000C,1.10001E+11,NXEDGE SAN CARLOS,1000 COMMERCIAL ST,SAN CARLOS,SAN MATEO,CA,94070,,,37.50475,-122.25266,NAD83,NXEDGE BOISE HQ,140789384,ENPRO INDUSTRIES INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,1.48,0,0,0,1.11,0.37,0,0,0,0,0,0,1.48,,PRODUCTION,1
2023,93610CRTNT17775,1.1E+11,CERTAINTEED LLC,17775 AVE 23 1/2,CHOWCHILLA,MADERA,CA,93610,,,37.09312,-120.226012,NAD83,SAINT-GOBAIN CORP,879321644,SAINT-GOBAIN CORP,COMPAGNIE DE SAINT GOBAIN,275133692,COMPAGNIE DE SAINT GOBAIN SA,NO,327,Nonmetallic Mineral Product,,,,,,,327993,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.018,20.6,0,0,0,0,0,0,0,0,0,0,0,0,20.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34.618,0,0,20.618,0,14,0,0,0,0,0,0,34.618,,PRODUCTION,1.14
2023,92337JMSHR10901,1.1E+11,JAMES HARDIE BUILDING PRODUCTS FONTANA,10901 ELM AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.05554,-117.46689,NAD83,JAMES HARDIE BUILDING PRODUCTS INC,174385328,JAMES HARDIE BUILDING PRODUCTS INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,143.61,0,0,0,0,0,0,144.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.04,144.04,0,0,0,143.881,0.159,0,0,0,0,0,0,144.04,,PRODUCTION,1
2023,9214WMRMRS9236H,1.10071E+11,MARTIN MARIETTA SAN DIEGO AGGREGATES LLC - MIRAMAR HMA,9236 HARRIS PLT RD,SAN DIEGO,SAN DIEGO,CA,92145,,,32.86076,-117.119925,NAD83,MARTIN MARIETTA MATERIALS INC,809750912,MARTIN MARIETTA MATERIALS INC,NA,,NA,NO,324,Petroleum,,,,,,,324121,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.806,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919,0,0,0.919,0,0,0,0,0,0,0,0,0.919,,PRODUCTION,1.25
2023,96001JFSHC174CL,1.1001E+11,J.F. SHEA CONSTRUCTION INC. AGGREGATE PRODUCTS,17400 CLEAR CREEK RD,REDDING,SHASTA,CA,96001,,,40.490697,-122.5051,NAD83,JF SHEA CO INC,9691940,JF SHEA CO INC,NA,,NA,NO,324,Petroleum,,,,,,,324121,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,4.3,20.9,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,25.2,0,0,0,0,0,0,0,0,25.2,,PRODUCTION,0.93
2023,90061VMPLT14024,1.10003E+11,V & M AEROSPACE,14024 AVALON BLVD,LOS ANGELES,LOS ANGELES,CA,90061,,,33.90386,-118.26529,NAD83,NOVARIA GROUP,8335838,NOVARIA GROUP,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.32322E+12,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,442.14,0,0,0.14,442,0,0,0,0,0,0,0,442.14,,PRODUCTION,1.1
2023,9343WSPNTN391KL,1.10002E+11,FCC LOMPOC,3901 KLEIN BLVD,LOMPOC,SANTA BARBARA,CA,93436,,,34.67643,-120.50558,NAD83,NA,,US DEPARTMENT OF JUSTICE,NA,,NA,YES,999,Other,,,,,,,922140,,,,,,1.32322E+12,Lead,NO,7439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,215.51,215.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.51,0,0,215.51,0,0,0,0,0,0,0,0,215.51,,PRODUCTION,1
2023,95971SRRPC1538L,1.10001E+11,SIERRA PACIFIC INDUSTRIES QUINCY DIV,1538 LEE RD,QUINCY,PLUMAS,CA,95971,,,39.93909,-120.91127,NAD83,NA,,SIERRA PACIFIC INDUSTRIES,NA,,NA,NO,321,Wood Products,,,,,,,321113,,,,,,1.32322E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,,ACTIVITY,1
